date	open	high	close	low	volume	price_change	p_change	ma5	ma10	ma20	v_ma5	v_ma10	v_ma20
2017-08-14	7.71	8.34	8.15	7.71	192983.77	0.4	5.16	7.792	7.658	7.599	116213.51	86301.44	76448.76
2017-08-11	7.6	7.82	7.75	7.55	127038.72	0.11	1.44	7.664	7.597	7.552	83886.76	72043.42	70394.52
2017-08-10	7.7	7.72	7.64	7.54	60938.69	-0.06	-0.78	7.614	7.574	7.531	70705.67	63169.53	65473.68
2017-08-09	7.69	7.74	7.7	7.64	66531.36	-0.02	-0.26	7.586	7.566	7.517	69609.7	61968.14	64101.69
2017-08-08	7.51	7.73	7.72	7.47	133575.02	0.21	2.8	7.55	7.555	7.499	68754.8	60015.8	62842.16
2017-08-07	7.5	7.53	7.51	7.46	31350.0	0.01	0.13	7.524	7.536	7.487	56389.36	52428.65	58586.27
2017-08-04	7.5	7.54	7.5	7.43	61133.29	0.0	0.0	7.53	7.555	7.486	60200.08	56984.62	60876.5
2017-08-03	7.51	7.58	7.5	7.46	55458.83	-0.02	-0.27	7.534	7.574	7.483	55633.38	63417.76	60552.27
2017-08-02	7.56	7.66	7.52	7.5	62256.86	-0.07	-0.92	7.546	7.579	7.479	54326.57	67717.7	62375.79
2017-08-01	7.54	7.6	7.59	7.44	71747.82	0.05	0.66	7.56	7.573	7.47	51276.8	70060.44	61785.59
2017-07-31	7.52	7.55	7.54	7.46	50403.61	0.02	0.27	7.548	7.539	7.459	48467.93	66596.09	61390.21
2017-07-28	7.56	7.58	7.52	7.5	38299.77	-0.04	-0.53	7.58	7.506	7.446	53769.16	68745.62	60576.45
2017-07-27	7.59	7.59	7.56	7.5	48924.81	-0.03	-0.4	7.614	7.487	7.434	71202.13	67777.84	60795.45
2017-07-26	7.55	7.65	7.59	7.53	47008.0	0.06	0.8	7.612	7.467	7.418	81108.82	66235.24	60279.69
2017-07-25	7.68	7.7	7.53	7.53	57703.48	-0.17	-2.21	7.586	7.443	7.402	88844.07	65668.52	59861.5
2017-07-24	7.69	7.77	7.7	7.58	76909.76	0.01	0.13	7.53	7.437	7.392	84724.25	64743.89	60051.99
2017-07-21	7.55	7.77	7.69	7.5	125464.62	0.14	1.85	7.432	7.416	7.377	83722.07	64768.38	60838.74
2017-07-20	7.44	7.56	7.55	7.39	98458.23	0.09	1.21	7.36	7.391	7.352	64353.54	57686.78	57286.92
2017-07-19	7.35	7.5	7.46	7.29	85684.28	0.21	2.9	7.322	7.379	7.336	51361.65	57033.89	54318.01
2017-07-18	7.2	7.25	7.25	7.08	37104.37	0.04	0.56	7.3	7.367	7.332	42492.97	53510.74	52131.07
2017-07-17	7.33	7.33	7.21	7.0	71898.83	-0.12	-1.64	7.344	7.378	7.339	44763.53	56184.33	52326.36
